id,feature,feature_priority,page_name,page_slug,page_type,status,procore_url,screenshot_path,alleato_route,button_count,form_field_count,table_column_count,implementation_notes
meetings/meetings-project,Meetings,medium,Meetings Project,meetings-project,other,not_started,https://v2.support.procore.com/product-manuals/meetings-project,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/meetings/crawl-meetings/pages/meetings-project/screenshot.png,,11,0,0,
meetings/permissions,Meetings,medium,Permissions,permissions,other,not_started,https://v2.support.procore.com/product-manuals/meetings-android/permissions,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/meetings/crawl-meetings/pages/permissions/screenshot.png,,11,0,0,
meetings/recycle_bin,Meetings,medium,Recycle Bin,recycle_bin,other,not_started,https://us02.procore.com/webclients/host/companies/562949953443325/projects/562949954728542/tools/meetings/recycle_bin,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/meetings/crawl-meetings/pages/recycle_bin/screenshot.png,,18,0,0,
meetings/settings,Meetings,medium,Settings,settings,settings,not_started,https://us02.procore.com/webclients/host/companies/562949953443325/projects/562949954728542/tools/meetings/settings,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/meetings/crawl-meetings/pages/settings/screenshot.png,,4,0,0,
meetings/tutorials,Meetings,medium,Tutorials,tutorials,other,not_started,https://v2.support.procore.com/product-manuals/meetings-project/tutorials/,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/meetings/crawl-meetings/pages/tutorials/screenshot.png,,11,0,0,
meetings/videos,Meetings,medium,Videos,videos,other,not_started,https://v2.support.procore.com/product-manuals/meetings-android/videos,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/meetings/crawl-meetings/pages/videos/screenshot.png,,11,0,0,
punch-list/configure_tab,Punch List,medium,Configure Tab,configure_tab,tab,not_started,https://us02.procore.com/562949954728542/project/punch_list/configure_tab,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/punch-list/crawl-punch-list-2/pages/configure_tab/screenshot.png,,10,0,0,
punch-list/configure_tab_tab_0,Punch List,medium,Configure Tab Tab 0,configure_tab_tab_0,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/punch-list/crawl-punch-list/pages/configure_tab_tab_0/screenshot.png,,0,0,0,
punch-list/configure_tab_tab_1,Punch List,medium,Configure Tab Tab 1,configure_tab_tab_1,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/punch-list/crawl-punch-list/pages/configure_tab_tab_1/screenshot.png,,0,0,0,
punch-list/configure_tab_tab_10,Punch List,medium,Configure Tab Tab 10,configure_tab_tab_10,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/punch-list/crawl-punch-list/pages/configure_tab_tab_10/screenshot.png,,0,0,0,
punch-list/configure_tab_tab_11,Punch List,medium,Configure Tab Tab 11,configure_tab_tab_11,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/punch-list/crawl-punch-list/pages/configure_tab_tab_11/screenshot.png,,0,0,0,
punch-list/configure_tab_tab_12,Punch List,medium,Configure Tab Tab 12,configure_tab_tab_12,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/punch-list/crawl-punch-list/pages/configure_tab_tab_12/screenshot.png,,0,0,0,
punch-list/configure_tab_tab_12pt,Punch List,medium,Configure Tab Tab 12pt,configure_tab_tab_12pt,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/punch-list/crawl-punch-list/pages/configure_tab_tab_12pt/screenshot.png,,0,0,0,
punch-list/configure_tab_tab_13,Punch List,medium,Configure Tab Tab 13,configure_tab_tab_13,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/punch-list/crawl-punch-list/pages/configure_tab_tab_13/screenshot.png,,0,0,0,
punch-list/configure_tab_tab_15,Punch List,medium,Configure Tab Tab 15,configure_tab_tab_15,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/punch-list/crawl-punch-list/pages/configure_tab_tab_15/screenshot.png,,0,0,0,
punch-list/configure_tab_tab_2,Punch List,medium,Configure Tab Tab 2,configure_tab_tab_2,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/punch-list/crawl-punch-list/pages/configure_tab_tab_2/screenshot.png,,0,0,0,
punch-list/configure_tab_tab_3,Punch List,medium,Configure Tab Tab 3,configure_tab_tab_3,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/punch-list/crawl-punch-list/pages/configure_tab_tab_3/screenshot.png,,0,0,0,
punch-list/configure_tab_tab_4,Punch List,medium,Configure Tab Tab 4,configure_tab_tab_4,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/punch-list/crawl-punch-list/pages/configure_tab_tab_4/screenshot.png,,0,0,0,
punch-list/configure_tab_tab_5,Punch List,medium,Configure Tab Tab 5,configure_tab_tab_5,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/punch-list/crawl-punch-list/pages/configure_tab_tab_5/screenshot.png,,0,0,0,
punch-list/configure_tab_tab_6,Punch List,medium,Configure Tab Tab 6,configure_tab_tab_6,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/punch-list/crawl-punch-list/pages/configure_tab_tab_6/screenshot.png,,0,0,0,
punch-list/configure_tab_tab_7,Punch List,medium,Configure Tab Tab 7,configure_tab_tab_7,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/punch-list/crawl-punch-list/pages/configure_tab_tab_7/screenshot.png,,0,0,0,
punch-list/configure_tab_tab_8,Punch List,medium,Configure Tab Tab 8,configure_tab_tab_8,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/punch-list/crawl-punch-list/pages/configure_tab_tab_8/screenshot.png,,0,0,0,
punch-list/configure_tab_tab_9,Punch List,medium,Configure Tab Tab 9,configure_tab_tab_9,tab,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/punch-list/crawl-punch-list/pages/configure_tab_tab_9/screenshot.png,,0,0,0,
punch-list/conversations,Punch List,medium,Conversations,conversations,other,not_started,https://us02.procore.com/562949954728542/project/conversations,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/punch-list/crawl-punch-list-2/pages/conversations/screenshot.png,,6,0,0,
punch-list/home,Punch List,medium,Home,home,other,not_started,https://us02.procore.com/562949954728542/project/home,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/punch-list/crawl-punch-list-2/pages/home/screenshot.png,,2,0,0,
punch-list/list,Punch List,medium,List,list,list,not_started,https://us02.procore.com/webclients/host/companies/562949953443325/projects/562949954728542/tools/punchlist/list,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/punch-list/crawl-punch-list-2/pages/list/screenshot.png,,163,0,0,
punch-list/list_filter_0,Punch List,medium,List Filter 0,list_filter_0,list,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/punch-list/crawl-punch-list-2/pages/list_filter_0/screenshot.png,,0,0,0,
punch-list/list_filter_1,Punch List,medium,List Filter 1,list_filter_1,list,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/punch-list/crawl-punch-list-2/pages/list_filter_1/screenshot.png,,0,0,0,
punch-list/list_filter_2,Punch List,medium,List Filter 2,list_filter_2,list,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/punch-list/crawl-punch-list-2/pages/list_filter_2/screenshot.png,,0,0,0,
punch-list/my_items_list,Punch List,medium,My Items List,my_items_list,list,not_started,https://us02.procore.com/webclients/host/companies/562949953443325/projects/562949954728542/tools/punchlist/my_items_list,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/punch-list/crawl-punch-list-2/pages/my_items_list/screenshot.png,,6,0,0,
punch-list/new,Punch List,medium,New,new,form,not_started,https://us02.procore.com/562949954728542/project/punch_list/new,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/punch-list/crawl-punch-list-2/pages/new/screenshot.png,,34,0,0,
punch-list/recycle_bin_list,Punch List,medium,Recycle Bin List,recycle_bin_list,list,not_started,https://us02.procore.com/webclients/host/companies/562949953443325/projects/562949954728542/tools/punchlist/recycle_bin_list,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/punch-list/crawl-punch-list-2/pages/recycle_bin_list/screenshot.png,,6,0,0,
schedule/calendar_all,Schedule,medium,Calendar All,calendar_all,list,not_started,https://us02.procore.com/562949954728542/project/calendar/all,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/schedule/crawl-schedule/pages/calendar_all/screenshot.png,,16,0,0,
schedule/calendar_calendar,Schedule,medium,Calendar Calendar,calendar_calendar,other,not_started,https://us02.procore.com/562949954728542/project/calendar,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/schedule/crawl-schedule/pages/calendar_calendar/screenshot.png,,9,0,0,
schedule/calendar_lookaheads,Schedule,medium,Calendar Lookaheads,calendar_lookaheads,other,not_started,https://us02.procore.com/562949954728542/project/calendar/lookaheads,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/schedule/crawl-schedule/pages/calendar_lookaheads/screenshot.png,,9,0,0,
schedule/calendar_month,Schedule,medium,Calendar Month,calendar_month,other,not_started,https://us02.procore.com/562949954728542/project/calendar/month,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/schedule/crawl-schedule/pages/calendar_month/screenshot.png,,15,0,0,
schedule/calendar_month_day-view,Schedule,medium,Calendar Month Day View,calendar_month_day-view,detail,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/schedule/crawl-schedule/pages/calendar_month_day-view/screenshot.png,,0,0,0,
schedule/calendar_month_month-view,Schedule,medium,Calendar Month Month View,calendar_month_month-view,detail,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/schedule/crawl-schedule/pages/calendar_month_month-view/screenshot.png,,0,0,0,
schedule/calendar_month_year-view,Schedule,medium,Calendar Month Year View,calendar_month_year-view,detail,not_started,,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/schedule/crawl-schedule/pages/calendar_month_year-view/screenshot.png,,0,0,0,
schedule/schedule_construction-schedule,Schedule,medium,Schedule Construction Schedule,schedule_construction-schedule,other,not_started,https://community.procore.com/s/topic/0TO2T000000dXW8WAM/construction-schedule?nocache=https%3A%2F%2Fcommunity.procore.com%2Fs%2Ftopic%2F0TO2T000000dXW8WAM%2Fconstruction-schedule,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/schedule/crawl-schedule/pages/schedule_construction-schedule/screenshot.png,,23,0,0,
schedule/schedule_procore-schedule,Schedule,medium,Schedule Procore Schedule,schedule_procore-schedule,other,not_started,https://community.procore.com/s/topic/0TO8V000000QIHQWA4/procore-schedule?nocache=https%3A%2F%2Fcommunity.procore.com%2Fs%2Ftopic%2F0TO8V000000QIHQWA4%2Fprocore-schedule,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/schedule/crawl-schedule/pages/schedule_procore-schedule/screenshot.png,,23,0,0,
schedule/schedule_schedule,Schedule,medium,Schedule Schedule,schedule_schedule,other,not_started,https://community.procore.com/s/topic/0TO2T000000c9HbWAI/schedule,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/schedule/crawl-schedule/pages/schedule_schedule/screenshot.png,,24,0,0,
schedule/schedule_schedule-tool,Schedule,medium,Schedule Schedule Tool,schedule_schedule-tool,other,not_started,https://community.procore.com/s/topic/0TO2T000000euBVWAY/schedule-tool?nocache=https%3A%2F%2Fcommunity.procore.com%2Fs%2Ftopic%2F0TO2T000000euBVWAY%2Fschedule-tool,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/schedule/crawl-schedule/pages/schedule_schedule-tool/screenshot.png,,23,0,0,
schedule/task_schedule_schedule-task,Schedule,medium,Task Schedule Schedule Task,task_schedule_schedule-task,other,not_started,https://community.procore.com/s/topic/0TO8V0000015ItqWAE/schedule-task?nocache=https%3A%2F%2Fcommunity.procore.com%2Fs%2Ftopic%2F0TO8V0000015ItqWAE%2Fschedule-task,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/schedule/crawl-schedule/pages/task_schedule_schedule-task/screenshot.png,,23,0,0,
scheduling/calendar-view,Scheduling,medium,Calendar View,calendar-view,detail,not_started,https://us02.procore.com/562949954728542/project/calendar,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/scheduling/crawl-scheduling/pages/calendar-view/screenshot.png,,9,0,0,
scheduling/create-new-task,Scheduling,medium,Create New Task,create-new-task,form,not_started,https://us02.procore.com/562949954728542/project/schedule/tasks/new,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/scheduling/crawl-scheduling/pages/create-new-task/screenshot.png,,0,0,0,
scheduling/gantt-view,Scheduling,medium,Gantt View,gantt-view,detail,not_started,https://us02.procore.com/562949954728542/project/schedule/gantt,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/scheduling/crawl-scheduling/pages/gantt-view/screenshot.png,,0,0,0,
scheduling/lookahead-view,Scheduling,medium,Lookahead View,lookahead-view,detail,not_started,https://us02.procore.com/562949954728542/project/schedule/lookahead,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/scheduling/crawl-scheduling/pages/lookahead-view/screenshot.png,,0,0,0,
scheduling/schedule,Scheduling,medium,Schedule,schedule,other,not_started,https://us02.procore.com/562949954728542/project/schedule,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/scheduling/crawl-scheduling/pages/schedule/screenshot.png,,0,0,0,
scheduling/schedule-configure-settings,Scheduling,medium,Schedule Configure Settings,schedule-configure-settings,settings,not_started,https://us02.procore.com/562949954728542/project/schedule/configure,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/scheduling/crawl-scheduling/pages/schedule-configure-settings/screenshot.png,,0,0,0,
scheduling/schedule-management-configure,Scheduling,medium,Schedule Management Configure,schedule-management-configure,settings,not_started,https://us02.procore.com/562949954728542/project/schedulemgmt/configure,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/scheduling/crawl-scheduling/pages/schedule-management-configure/screenshot.png,,0,0,0,
scheduling/schedule-management-lookahead,Scheduling,medium,Schedule Management Lookahead,schedule-management-lookahead,other,not_started,https://us02.procore.com/562949954728542/project/schedulemgmt/lookahead,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/scheduling/crawl-scheduling/pages/schedule-management-lookahead/screenshot.png,,0,0,0,
scheduling/schedule-management-new,Scheduling,medium,Schedule Management New,schedule-management-new,form,not_started,https://us02.procore.com/562949954728542/project/schedulemgmt/new,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/scheduling/crawl-scheduling/pages/schedule-management-new/screenshot.png,,0,0,0,
scheduling/schedule-management-schedulemgmt,Scheduling,medium,Schedule Management Schedulemgmt,schedule-management-schedulemgmt,other,not_started,https://us02.procore.com/webclients/host/companies/562949953443325/projects/562949954728542/tools/schedulemgmt,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/scheduling/crawl-scheduling/pages/schedule-management-schedulemgmt/screenshot.png,,6,0,0,
scheduling/tasks,Scheduling,medium,Tasks,tasks,other,not_started,https://us02.procore.com/562949954728542/project/schedule/tasks,/Users/meganharrison/Documents/github/alleato-procore/apps/docs/pages/PLANS/scheduling/crawl-scheduling/pages/tasks/screenshot.png,,0,0,0,
